"source"	"target"	"time"
"ทาทา"	"linji"	1
"ทาทา"	"lisa"	1
"ทาทา"	"mina"	1
"ทาทา"	"stars"	1
"ทาทา"	"Tina"	1
"ทาทา"	"X"	1
"ทาทา"	"Yuryัใๆย"	1
"ทาทา"	"นโรข"	1
"ทาทา"	"ฟ๛ืำ"	1
"ทาทา"	"ภ๎ะกดฯd"	1
"ทาทา"	"ภ๎ีนฦๆ"	1
"ทาทา"	"ฤพตถบฬ"	1
"ทาทา"	"วฎ"	1
"ทาทา"	"ว๏ำ๎"	1
"ทาทา"	"หฮบฃ"	1
"ทาทา"	"ฬิฦ๘ตฤีลฯศษญ"	1
"ทาทา"	"ูโีี"	1
"ทาทา"	"ฯ๔ิฦ"	1
"ทาทา"	"ะกไฺไข"	1
"ทาทา"	"ะกะก"	1
