"source"	"target"	"time"
"ТоЪЋУє"	"H"	1
"ТоЪЋУє"	"LRF"	1
"ТоЪЋУє"	"Rebecca_H"	1
"ТоЪЋУє"	"sherry"	1
"ТоЪЋУє"	"sherryЬЋбє"	1
"ТоЪЋУє"	"stars"	1
"ТоЪЋУє"	"ЛЦЭё"	1
"ТоЪЋУє"	"ПЩРж"	1
"ТоЪЋУє"	"СжЖЌНр"	1
"ТоЪЋУє"	"Сѕухгъ"	1
"ТоЪЋУє"	"ФОФО"	1
"ТоЪЋУє"	"ХЫдОГх"	1
"ТоЪЋУє"	"Чё"	1
"ТоЪЋУє"	"ЭѕКЦ"	1
"ТоЪЋУє"	"ЮфжмгЊ"	1
"ТоЪЋУє"	"вќвЛ"	1
